"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
313,"Ride Across The River","Dire Straits",---,37,0.643,0.569,0.302,0.0645,0.159,-14.133,0.0412,0.841,142.832,417907
314,"The Man's Too Strong","Dire Straits",---,38,0.227,0.603,0.286,0.273,6.39E-5,-14.469,0.0279,0.435,97.561,280427
315,"One World","Dire Straits",---,35,0.71,0.728,0.713,0.305,0.00342,-9.503,0.031,0.179,108.118,220773
316,"Brothers In Arms","Dire Straits",---,54,0.13,0.22,0.44,0.12,0.862,-9.456,0.0352,0.503,79.095,419400
317,Disconnect,"Rollins Band",---,29,0.365,0.418,0.855,0.495,0.0149,-9.589,0.0394,0.00195,91.967,297733
318,Fool,"Rollins Band","chanson/french reggae/french rock",25,0.455,0.371,0.914,0.29,9.7E-6,-9.183,0.0565,0.000102,104.449,266213
319,Icon,"Rollins Band","chanson/french reggae/french rock",19,0.365,0.315,0.913,0.655,0.000389,-9.175,0.106,0.000326,182.135,221627
320,Civilized,"Rollins Band","chanson/french reggae/french rock",21,0.531,0.245,0.845,0.166,0,-9.202,0.0786,0.00135,159.72,234000
321,Divine,"Rollins Band","chanson/french reggae/french rock",19,0.422,0.487,0.877,0.246,0,-7.786,0.0623,0.000109,111.639,241000
322,Liar,"Rollins Band","chanson/french reggae/french rock",39,0.33,0.408,0.542,0.11,4.97E-6,-11.573,0.0564,0.00286,148.611,394467
323,"Step Back","Rollins Band","chanson/french reggae/french rock",22,0.558,0.43,0.758,0.22,0.0219,-8.533,0.0606,4.79E-5,145.478,238493
324,"Wrong Man","Rollins Band","chanson/french reggae/french rock",18,0.359,0.345,0.898,0.241,0,-8.055,0.0657,0.00146,108.151,259867
325,"Volume 4","Rollins Band","chanson/french reggae/french rock",18,0.259,0.231,0.898,0.127,1.27E-6,-7.39,0.0906,0.000183,119.805,279267
326,Tired,"Rollins Band","chanson/french reggae/french rock",16,0.103,0.37,0.206,0.137,0.683,-21.563,0.0407,0.508,156.134,226773
327,"Alien Blueprint","Rollins Band","chanson/french reggae/french rock",17,0.437,0.454,0.942,0.359,1.02E-6,-7.284,0.126,0.000848,89.702,224227
328,Shine,"Rollins Band","chanson/french reggae/french rock",22,0.38,0.526,0.939,0.246,4.78E-6,-6.884,0.133,0.00155,110.616,326573
329,Wrecked,RiffMusicPony,"chanson/french reggae/french rock",0,0.841,0.671,0.942,0.396,0.575,-5.192,0.0665,0.000171,128.008,176333
330,Yay,RiffMusicPony,"chanson/french reggae/french rock",0,0.472,0.745,0.64,0.134,0.07,-5.298,0.0445,0.00581,128.022,146255
331,"Spectacle - Remix","RiffMusicPony/Lena Hall","chanson/french reggae/french rock",0,0.467,0.794,0.747,0.0886,0.0552,-3.359,0.0469,0.00029,130.041,150928
332,"My Heart - Remix",RiffMusicPony,"chanson/french reggae/french rock",0,0.0654,0.575,0.86,0.138,0.567,-7.861,0.106,4.89E-5,127.955,225029
333,"Air - Remix",RiffMusicPony,"chanson/french reggae/french rock",0,0.108,0.608,0.475,0.0837,0.798,-13.176,0.0658,0.0031,128.026,290635
334,"The Gypsy Bard (Radio edit) - Remix",RiffMusicPony,"chanson/french reggae/french rock",13,0.614,0.699,0.869,0.09,0.0369,-4.559,0.29,0.00386,127.891,232505
335,Catch,RiffMusicPony,"chanson/french reggae/french rock",0,0.197,0.701,0.588,0.11,0.664,-9.316,0.126,0.0239,128.018,191494
336,"Try again",RiffMusicPony,"avant-garde jazz/bebop/big band/contemporary jazz/contemporary post-bop/cool jazz/free jazz/hard bop/japanese jazz/jazz/jazz funk/jazz fusion/jazz trumpet/latin jazz/soul jazz/stride/vocal jazz",0,0.568,0.754,0.768,0.0808,0.534,-5.471,0.0357,0.00101,129.984,236290
337,"We are number (WUB)",RiffMusicPony,"avant-garde jazz/bebop/big band/contemporary jazz/contemporary post-bop/cool jazz/free jazz/hard bop/japanese jazz/jazz/jazz funk/jazz fusion/jazz trumpet/latin jazz/soul jazz/stride/vocal jazz",4,0.766,0.605,0.928,0.263,0.000242,-4.433,0.104,0.000382,79.967,201770
338,Torta,RiffMusicPony,"avant-garde jazz/bebop/big band/contemporary jazz/contemporary post-bop/cool jazz/free jazz/hard bop/japanese jazz/jazz/jazz funk/jazz fusion/jazz trumpet/latin jazz/soul jazz/stride/vocal jazz",0,0.515,0.672,0.442,0.342,0.00804,-4.36,0.0391,0.0096,105.079,130292
339,"Unlock my heart",RiffMusicPony,"avant-garde jazz/bebop/big band/contemporary jazz/contemporary post-bop/cool jazz/free jazz/hard bop/japanese jazz/jazz/jazz funk/jazz fusion/jazz trumpet/latin jazz/soul jazz/stride/vocal jazz",1,0.562,0.697,0.9,0.166,0.207,-5.826,0.0576,0.00219,126.004,245719
340,"Off the wall","RiffMusicPony/Skylar Spence","avant-garde jazz/bebop/big band/contemporary jazz/contemporary post-bop/cool jazz/free jazz/hard bop/japanese jazz/jazz/jazz funk/jazz fusion/jazz trumpet/latin jazz/soul jazz/stride/vocal jazz",6,0.883,0.734,0.876,0.0721,0.769,-6.466,0.0341,0.0187,128.011,225439
341,"Every time we touch",RiffMusicPony,"avant-garde jazz/bebop/big band/contemporary jazz/contemporary post-bop/cool jazz/free jazz/hard bop/japanese jazz/jazz/jazz funk/jazz fusion/jazz trumpet/latin jazz/soul jazz/stride/vocal jazz",2,0.539,0.773,0.19,0.189,0.368,-13.587,0.0508,0.873,108.079,254270
342,DANCE&DANCE,tofubeats,"bebop/contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz funk/jazz fusion/jazz piano",30,0.674,0.625,0.906,0.168,0,-4.526,0.0739,0.108,106.997,187347
343,"POSITIVE feat. Dream Ami","tofubeats/Dream Ami","bebop/contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz funk/jazz fusion/jazz piano",35,0.888,0.778,0.857,0.183,7.16E-5,-2.685,0.0599,0.648,129.939,247253
344,"T.D.M. feat. okadada",tofubeats/Okadada,"bebop/contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz funk/jazz fusion/jazz piano",29,0.9,0.766,0.686,0.0429,0,-6.61,0.0378,0.112,112.975,227653
345,"Too Many Girls feat. KREVA",tofubeats/KREVA,"bebop/contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz funk/jazz fusion/jazz piano",39,0.815,0.765,0.622,0.143,0,-6.164,0.113,0.22,91.968,319480
346,STAKEHOLDER,tofubeats,"bebop/contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz funk/jazz fusion/jazz piano",24,0.573,0.597,0.702,0.0693,0.0874,-6.432,0.0497,0.00191,135.014,231907
347,"Throw your laptop on the fire feat. 小室哲哉","tofubeats/Tetsuya Komuro","bebop/contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz funk/jazz fusion/jazz piano",21,0.605,0.604,0.929,0.0994,0.504,-5.173,0.0693,0.000315,134.922,300893
348,"I know you",tofubeats,"bebop/contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz funk/jazz fusion/jazz piano",21,0.54,0.601,0.735,0.13,0.12,-5.849,0.0437,0.0375,116.797,191333
349,"Without U feat. Skylar Spence","tofubeats/Skylar Spence","bebop/contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz funk/jazz fusion/jazz piano",27,0.896,0.658,0.814,0.336,0,-5.611,0.0429,0.00417,125.007,220227
350,"すてきなメゾン feat. 玉城ティナ","tofubeats/Tina Tamashiro","bebop/contemporary jazz/contemporary post-bop/cool jazz/jazz/jazz funk/jazz fusion/jazz piano",39,0.636,0.779,0.637,0.2,0,-5.454,0.0354,0.531,122.995,251387
351,"くりかえしのMUSIC feat. 岸田繁(くるり)","tofubeats/Shigeru Kishida","jam band",30,0.907,0.772,0.488,0.0642,1.44E-6,-6.076,0.0369,0.0478,111.999,301507
352,閑話休題,tofubeats,"jam band",19,0.54,0.811,0.513,0.0513,0.0188,-9.413,0.395,0.0725,89.114,97307
353,"別の人間 feat. 中納良恵(EGO-WRAPPIN')","tofubeats/Yoshie Nakano","jam band",0,0.138,0.478,0.177,0.108,3.39E-6,-9.182,0.0284,0.933,92.972,247480
354,"I Believe In You",tofubeats,"jam band",27,0.706,0.587,0.8,0.248,0.797,-6.212,0.0457,0.000205,122,492013
355,Rollercoaster,"Everything But The Girl","float house",1,0.478,0.733,0.394,0.124,0.00272,-13.116,0.0324,0.705,117.738,195520
356,"Troubled Mind","Everything But The Girl","float house",1,0.784,0.715,0.518,0.0761,9.23E-5,-11.368,0.0287,0.222,102.398,211893
357,"I Don't Understand Anything","Everything But The Girl",---,0,0.258,0.301,0.43,0.0979,3.2E-5,-9.333,0.0366,0.737,186.575,264733
358,"Walking To You","Everything But The Girl",---,0,0.414,0.699,0.324,0.0796,0,-10.963,0.0272,0.844,105.489,210493
359,"Get Me","Everything But The Girl",---,0,0.688,0.738,0.41,0.122,2.26E-6,-11.377,0.0289,0.521,104.091,206133
360,Missing,"Everything But The Girl",---,17,0.662,0.676,0.486,0.121,6.08E-5,-10.457,0.0327,0.0812,123.555,247200
361,"Two Star","Everything But The Girl","alternative rock/dance rock/new romantic/new wave/permanent wave/rock",0,0.323,0.273,0.377,0.104,3.15E-5,-12.055,0.0313,0.723,170.37,245560
362,"We Walk The Same Line","Everything But The Girl","alternative rock/dance rock/new romantic/new wave/permanent wave/rock",0,0.636,0.636,0.49,0.0811,0,-12.557,0.031,0.775,139.503,239960
363,"25th December","Everything But The Girl","alternative rock/dance rock/new romantic/new wave/permanent wave/rock",0,0.205,0.575,0.222,0.0958,0,-12.367,0.0267,0.869,107.413,243200
364,Disenchanted,"Everything But The Girl","alternative rock/dance rock/new romantic/new wave/permanent wave/rock",0,0.355,0.385,0.122,0.106,0,-14.215,0.0298,0.937,83.567,123280
365,"Missing - Todd Terry Remix","Everything But The Girl","alternative rock/dance rock/new romantic/new wave/permanent wave/rock",6,0.646,0.718,0.757,0.0851,0.104,-11.869,0.0327,0.00925,123.473,249533
366,"Mulher Profissional","Nidia Minaj","alternative rock/dance rock/new romantic/new wave/permanent wave/rock",0,0.781,0.694,0.526,0.212,2.8E-6,-4.298,0.128,0.167,130.076,79379
367,Biotheke,"Nidia Minaj","alternative rock/dance rock/new romantic/new wave/permanent wave/rock",0,0.582,0.818,0.837,0.0834,0.884,-4.102,0.0952,0.0783,130.054,153613
368,Underground,"Nidia Minaj","alternative rock/dance rock/new romantic/new wave/permanent wave/rock",0,0.664,0.678,0.46,0.188,0.862,-6.479,0.203,0.607,129.783,137446
369,"House Musik Dedo","Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.9,0.736,0.883,0.141,0.545,-4.392,0.22,0.468,129.896,193891
370,"Puro Tarraxo","Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.659,0.562,0.839,0.181,0.954,-4.434,0.0797,0.123,117.353,136332
371,"I Miss My Ghetto","Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.607,0.939,0.66,0.0516,0.138,-6.459,0.293,0.0759,129.763,144022
372,Toma,"Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.177,0.931,0.791,0.136,0.857,-6.681,0.132,0.0017,135.97,152374
373,Brinquedo,"Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.513,0.836,0.947,0.363,0.967,-4.265,0.227,0.0752,134.768,119786
374,"É da Banda","Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.344,0.478,0.831,0.0718,0.865,-5.983,0.173,4.26E-5,181.337,181092
375,Arme,"Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.474,0.778,0.84,0.0683,0.00771,-2.381,0.284,0.173,129.868,131826
376,Indian,"Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.293,0.941,0.398,0.118,0.896,-6.747,0.245,0.00418,135.885,48651
377,Kilobo,"Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.0803,0.895,0.366,0.157,0.00241,-12.999,0.294,0.0151,149.958,150465
378,"Shane Noah","Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.0349,0.823,0.747,0.0379,0.75,-9.004,0.0439,0.0574,135.965,111229
379,Sinistro,"Nidia Minaj","ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",0,0.289,0.717,0.486,0.0914,0.0362,-13.543,0.238,0.288,90.013,224417
380,"The Scheme",Primus,"ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",17,0.773,0.561,0.778,0.157,0.885,-8.014,0.0743,0.00402,166.046,170520
381,"The Seven",Primus,"ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",2,0.781,0.569,0.734,0.204,0.724,-6.97,0.148,0.235,152.389,188093
382,Affinity.exe,Haken,"ambient/american contemporary classical/avant-garde/classical/compositional ambient/contemporary classical/drone/experimental/fourth world/minimal",34,0.148,0.224,0.593,0.106,0.915,-15.569,0.0695,0.937,141.353,84133
383,Initiate,Haken,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",43,0.224,0.371,0.935,0.169,0.000538,-5.28,0.0689,0.00219,100.172,256187
384,1985,Haken,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",45,0.66,0.526,0.93,0.0713,0.0117,-4.869,0.0527,0.000388,142.005,548747
385,Lapse,Haken,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",38,0.474,0.553,0.919,0.209,0.00151,-6.231,0.0745,0.00159,120.074,284387
386,"The Architect",Haken,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",40,0.107,0.309,0.905,0.0872,0.0394,-6.447,0.0744,0.000991,129.962,940120
387,Earthrise,Haken,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",39,0.459,0.326,0.833,0.268,2.51E-5,-5.145,0.0727,0.00315,133.955,288280
388,"Red Giant",Haken,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",34,0.221,0.24,0.66,0.104,0.0373,-6.686,0.0443,0.0169,85.716,366107
389,"The Endless Knot",Haken,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",42,0.28,0.539,0.94,0.253,0.000683,-5.057,0.0879,0.000755,140.037,350000
390,"Bound by Gravity",Haken,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",36,0.144,0.304,0.618,0.116,0.0368,-8.429,0.0338,0.118,179.925,569040
391,"Electric Sunrise",Plini,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",51,0.226,0.343,0.629,0.11,0.908,-7.939,0.0532,0.0244,95.835,305000
392,"Handmade Cities",Plini,"bass music/deep house/float house/future garage/microhouse/minimal tech house/minimal techno/wonky",49,0.437,0.588,0.755,0.163,0.684,-6.842,0.0434,0.0497,102.945,285040
393,Inhale,Plini,"indie shoegaze/nu gaze",45,0.543,0.442,0.688,0.366,0.824,-8.064,0.057,0.0328,66.646,297853
394,"Every Piece Matters",Plini,"indie shoegaze/nu gaze",48,0.604,0.673,0.644,0.25,0.664,-8.158,0.0275,0.0872,110,220213
395,Pastures,Plini,"indie shoegaze/nu gaze",42,0.352,0.653,0.549,0.11,0.742,-8.618,0.0275,0.0151,119.997,453933
396,"Here We Are, Again",Plini,"indie shoegaze/nu gaze",40,0.191,0.425,0.132,0.321,0.942,-15.965,0.0367,0.846,130.224,157773
397,Cascade,Plini,"indie shoegaze/nu gaze",45,0.457,0.498,0.843,0.132,0.899,-5.797,0.0659,0.0023,129.956,360120
398,"Sing This All Together","The Rolling Stones","indie shoegaze/nu gaze",27,0.529,0.574,0.718,0.53,0.00055,-12.094,0.0471,0.758,121.865,226893
399,Citadel,"The Rolling Stones",---,37,0.62,0.263,0.579,0.101,1.66E-5,-10.42,0.039,0.0691,114.447,170787
400,"In Another Land - Stereo Version","The Rolling Stones",---,27,0.408,0.306,0.52,0.388,0.000141,-12.882,0.0383,0.558,99.446,193560
401,"2000 Man","The Rolling Stones","alternative country/country rock/folk/heartland rock/new americana/outlaw country/red dirt/roots rock/texas country/traditional folk",44,0.54,0.448,0.477,0.439,0.0775,-8.106,0.0458,0.0176,122.304,187680
402,"Sing This All Together (See What Happens)","The Rolling Stones","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",24,0.191,0.485,0.823,0.114,0.148,-12.996,0.089,0.766,126.259,513613
403,"She's A Rainbow - Stereo Full Version / With Intro","The Rolling Stones","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",42,0.541,0.472,0.797,0.472,0.0121,-9.11,0.0423,0.483,109.117,275187
404,"The Lantern","The Rolling Stones","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",28,0.292,0.371,0.351,0.0992,0.00914,-13.895,0.0321,0.583,98.367,262840
405,Gomper,"The Rolling Stones","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",24,0.251,0.36,0.528,0.142,0.562,-12.386,0.0343,0.764,134.313,308853
406,"2000 Light Years From Home","The Rolling Stones","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",36,0.282,0.397,0.627,0.144,0.00426,-13.671,0.0462,0.00243,122.34,285053
407,"On With The Show","The Rolling Stones","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",23,0.669,0.516,0.861,0.487,2.09E-5,-11.293,0.168,0.677,114.456,219200
408,"Sweet Love",WizKid,"celtic/celtic punk/celtic rock/folk punk/irish folk/punk",47,0.894,0.71,0.903,0.13,0,-2.465,0.104,0.00733,92.006,203507
409,"Come Closer",WizKid/Drake,"celtic/celtic punk/celtic rock/folk punk/irish folk/punk",67,0.496,0.825,0.453,0.0838,3.82E-6,-7.429,0.227,0.127,99.974,211293
410,"Naughty Ride","WizKid/Major Lazer","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",53,0.87,0.803,0.566,0.437,0,-7.145,0.0636,0.218,95.049,192560
411,"African Bad Gyal","WizKid/Chris Brown","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",50,0.538,0.781,0.957,0.248,0,-3.461,0.0982,0.0191,109.978,205347
412,"Daddy Yo",WizKid,"celtic/celtic punk/celtic rock/folk punk/irish folk/punk",55,0.81,0.819,0.839,0.137,1.74E-5,-3.663,0.0682,0.234,98.968,160293
413,"One For Me","WizKid/Ty Dolla $ign","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",48,0.834,0.526,0.806,0.12,0,-5.418,0.0787,0.00297,98.785,206240
414,"Picture Perfect",WizKid,"celtic/celtic punk/celtic rock/folk punk/irish folk/punk",47,0.705,0.777,0.645,0.0776,1.14E-6,-5.973,0.0586,0.254,106.947,150280
415,Nobody,WizKid,"celtic/celtic punk/celtic rock/folk punk/irish folk/punk",42,0.417,0.496,0.614,0.195,0,-5.584,0.306,0.0299,176.654,229320
416,Sexy,WizKid,"celtic/celtic punk/celtic rock/folk punk/irish folk/punk",40,0.813,0.69,0.762,0.124,0,-7.343,0.0866,0.0943,104.899,187760
417,"All For Love",WizKid/Bucie,"celtic/celtic punk/celtic rock/folk punk/irish folk/punk",45,0.659,0.712,0.899,0.199,8.83E-5,-5.794,0.0898,0.394,125.13,265280
418,"Dirty Wine","WizKid/Ty Dolla $ign","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",53,0.539,0.731,0.659,0.0624,0,-4.712,0.125,0.215,98.004,181120
419,Gbese,"WizKid/Trey Songz","celtic/celtic punk/celtic rock/folk punk/irish folk/punk",41,0.398,0.748,0.745,0.11,2.27E-6,-4.53,0.0626,0.00482,105.925,181213
420,Sumer,Rostam,"celtic/celtic punk/celtic rock/folk punk/irish folk/punk",38,0.473,0.435,0.595,0.157,0,-8,0.0503,0.155,108.756,215733
421,"Bike Dream",Rostam,"art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",57,0.797,0.507,0.972,0.14,1.65E-5,-2.723,0.087,0.0576,120.076,201760
422,"Half-Light (feat. Kelly Zutrau)","Rostam/Kelly Zutrau","art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",48,0.427,0.313,0.478,0.144,8.33E-6,-8.497,0.0384,0.822,71.074,211013
423,"Thatch Snow",Rostam,"art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",38,0.0897,0.54,0.228,0.0882,0.00573,-10.487,0.0283,0.918,98.225,183760
424,Wood,Rostam,"art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",49,0.661,0.41,0.554,0.084,0.0847,-9.015,0.25,0.724,71.2,342427
425,"Never Going To Catch Me",Rostam,"art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",36,0.892,0.792,0.678,0.123,0.000206,-8.712,0.0453,0.578,121.017,189600
426,"Don't Let It Get To You",Rostam,"art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",42,0.723,0.505,0.9,0.397,0.0798,-7.74,0.0802,0.23,79.985,317800
427,"I Will See You Again",Rostam,"art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",34,0.388,0.431,0.357,0.103,0,-11.156,0.033,0.908,84.689,75533
428,"Hold You (feat. Angel Deradoorian)","Rostam/Angel Deradoorian","art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",34,0.269,0.459,0.448,0.366,1.52E-6,-8.632,0.0675,0.441,80.046,153520
429,When,Rostam,"art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",32,0.696,0.557,0.627,0.121,0.00413,-10.563,0.14,0.498,81.861,205853
430,Rudy,Rostam,"art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",40,0.457,0.654,0.605,0.0891,0,-9.031,0.136,0.377,90.016,233227
431,"Warning Intruders",Rostam,"art pop/chamber pop/escape room/indie folk/indie pop/indie r&b",32,0.534,0.58,0.526,0.546,2.3E-6,-10.408,0.206,0.648,83.045,211480
432,EOS,Rostam,---,36,0.148,0.231,0.426,0.153,0.000938,-10.926,0.0693,0.951,76.993,188067
433,Gwan,Rostam,"trap soul",48,0.362,0.43,0.358,0.104,0.00108,-10.477,0.0334,0.948,100.211,285947
434,"Don't Let It Get To You (Reprise)",Rostam,"Genres not available",36,0.0693,0.357,0.217,0.0884,2.99E-5,-10.462,0.0326,0.937,79.188,120640
435,"Let The Good Times Roll","JD McPherson","Genres not available",40,0.67,0.55,0.808,0.0706,8.18E-5,-4.697,0.0542,0.00289,169.61,184160
436,Bossy,"JD McPherson","Genres not available",31,0.851,0.693,0.875,0.085,0.000103,-4.825,0.0292,0.203,104.113,198373
437,"It’s All Over But The Shouting","JD McPherson","Genres not available",29,0.964,0.79,0.777,0.109,8.08E-6,-5.266,0.0293,0.0074,132.921,183187
438,Bridgebuilder,"JD McPherson","Genres not available",27,0.451,0.437,0.352,0.125,1.11E-5,-9.774,0.0282,0.23,179.752,236520
439,"It Shook Me Up","JD McPherson","Genres not available",27,0.932,0.522,0.961,0.37,0,-5.28,0.0691,0.196,153.734,145000
440,"Head Over Heels","JD McPherson","Genres not available",38,0.932,0.867,0.899,0.125,0.00473,-5.334,0.0354,0.101,128.062,197520
441,"Shy Boy","JD McPherson","Genres not available",33,0.599,0.936,0.45,0.121,0,-6.436,0.0744,0.187,120.243,174840
442,"You Must Have Met Little Caroline?","JD McPherson","Genres not available",27,0.963,0.708,0.843,0.297,0.00553,-5.851,0.0269,0.0787,116.04,215907
443,Precious,"JD McPherson","Genres not available",28,0.558,0.61,0.672,0.129,0.00612,-5.912,0.0342,0.473,102.566,293400
444,"Mother Of Lies","JD McPherson","Genres not available",27,0.952,0.53,0.926,0.131,0.00129,-4.666,0.0672,0.502,76.763,216707
445,"Everybody’s Talking ‘Bout The All-American","JD McPherson","Genres not available",24,0.968,0.609,0.952,0.136,1.2E-5,-2.758,0.0277,0.133,99.147,131187
446,"The Doctrines Of Swedenborg","Hieroglyphic Being/Sarathy Korwar/Shabaka Hutchings","Genres not available",20,0.236,0.457,0.639,0.431,0.866,-11.066,0.0869,0.00205,100.061,468066
447,"Calling The Loas","Hieroglyphic Being/Sarathy Korwar/Shabaka Hutchings","Genres not available",19,0.473,0.619,0.775,0.211,0.941,-9.222,0.0415,0.0505,99.954,292371
448,"Dimensions Of Frequency & Vibrations","Hieroglyphic Being/Sarathy Korwar/Shabaka Hutchings","Genres not available",17,0.418,0.343,0.871,0.111,0.908,-9.024,0.0523,0.879,99.337,489948
449,Ashrams,"Hieroglyphic Being/Sarathy Korwar/Shabaka Hutchings","Genres not available",24,0.842,0.401,0.67,0.0864,0.0345,-9.117,0.0728,0.136,110.996,263525
450,"The Shrine Of The Serpent Goddess","Hieroglyphic Being","Genres not available",10,0.358,0.51,0.839,0.123,0.0896,-6.902,0.0411,0.524,109.059,66729
451,"Sepulchral Offerings","Hieroglyphic Being","Genres not available",8,0.175,0.648,0.949,0.122,0.125,-3.509,0.144,0.00243,127.994,295869
452,"Spiritual Alliances","Hieroglyphic Being","Genres not available",9,0.43,0.778,0.772,0.121,0.273,-6.124,0.276,0.00571,128.003,273368
453,Heru,"Hieroglyphic Being","Genres not available",4,0.801,0.626,0.963,0.369,0.87,-2.311,0.0892,0.175,128.01,70512
454,"Crocodile Skin","Hieroglyphic Being","Genres not available",5,0.574,0.718,0.958,0.103,0.933,-2.986,0.0414,0.00878,128.006,306741
455,"The Sound Of KMT","Hieroglyphic Being","Genres not available",4,0.389,0.849,0.936,0.103,0.83,-2.924,0.0675,0.00252,128.04,195245
456,"The Way Of The Tree Of Life","Hieroglyphic Being","Genres not available",4,0.218,0.638,0.898,0.51,0.112,-5.205,0.128,0.00452,128.028,313818
457,"The Disco's Of Imhotep","Hieroglyphic Being","Genres not available",6,0.424,0.587,0.966,0.159,0,-3.459,0.115,0.0828,118.984,267490
458,"Nubian Energy","Hieroglyphic Being","Genres not available",3,0.566,0.661,0.918,0.281,0.000145,-3.367,0.156,0.137,119.913,231468
459,Portofino,"Teengirl Fantasy","Genres not available",10,0.538,0.553,0.873,0.114,0.932,-6.066,0.0843,0.512,81.949,312773
460,"New Image Everyday","Teengirl Fantasy","Genres not available",1,0.127,0.478,0.915,0.117,0.000365,-4.051,0.297,0.0944,130.982,226747
461,"Arp Center","Principles Of Geometry","Genres not available",2,0.0721,0.292,0.529,0.188,0.357,-9.662,0.0619,0.132,199.897,302041
462,"Kopöb Ingo","Principles Of Geometry","Genres not available",3,0.267,0.75,0.518,0.144,0.872,-8.538,0.0476,0.000749,104.994,469728
463,"Black Barn","Principles Of Geometry","Genres not available",2,0.218,0.559,0.91,0.0541,0.905,-9.588,0.0302,0.195,100.013,136054
464,"Wendy Forest","Principles Of Geometry","Genres not available",2,0.114,0.647,0.635,0.0971,0.32,-8.28,0.0307,0.0717,109.988,375964
465,Hcm6a,"Principles Of Geometry","Genres not available",2,0.06,0.444,0.482,0.125,0.49,-9.176,0.0467,0.025,109.755,161565
466,Omagh,"Principles Of Geometry","Genres not available",1,0.393,0.801,0.743,0.0561,0.714,-9.878,0.143,0.0531,109.975,317574
467,901,"Principles Of Geometry","Genres not available",1,0.036,0.193,0.225,0.143,0.0667,-13.919,0.0373,0.341,70.128,243084
