"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
304,Teardrop,"Massive Attack","album rock/classic rock/folk rock/mellow gold/piano rock/rock/singer-songwriter/soft rock",70,0.216,0.615,0.419,0.135,0.497,8.8,0.0395,0.0173,76.997,330773
305,"To Her Door","Paul Kelly","alternative rock/anti-folk/garage rock/indie rock/modern rock/permanent wave/rock",60,0.539,0.544,0.757,0.0534,0.000139,7.752,0.0313,0.0386,164.221,197067
306,Iris,"The Goo Goo Dolls","europop/swedish pop",79,0.513,0.291,0.79,0.0811,5.61E-6,5.683,0.0363,0.00133,155.667,289907
307,"Let's Stick Together - Remastered","Bryan Ferry","art rock/britpop/dance rock/new romantic/new wave/new wave pop/ska",56,0.974,0.785,0.892,0.113,0.00051,4.71,0.0356,0.0711,120.115,179160
308,"The Boys Of Summer","Don Henley","irish rock/modern rock/neo mellow/permanent wave/pop rock/rock",31,0.859,0.516,0.776,0.21,0.00128,6.409,0.0412,0.399,177.399,288333
309,"It's Oh So Quiet",Björk,"adult standards/album rock/brill building pop/bubblegum pop/classic rock/folk/folk rock/mellow gold/rock/soft rock",6,0.234,0.459,0.127,0.0708,0,14.191,0.0544,0.618,128.098,218773
310,"Jack & Diane","John Mellencamp","australian dance/australian pop/dance pop/pop",25,0.625,0.811,0.41,0.0799,6.94E-6,8.214,0.0392,0.0365,103.94,254493
311,"Nutbush City Limits","Ike & Tina Turner","glam metal/hard rock/rock",57,0.914,0.687,0.886,0.0292,0.153,5.846,0.0298,0.0891,76.523,181533
312,"Dancing In the Dark","Bruce Springsteen","folk/folk-pop/lilith/pop rock/singer-songwriter",75,0.495,0.527,0.942,0.188,0,5.64,0.0366,0.0115,148.723,241307
313,"Love Story","Taylor Swift","australian rock",21,0.271,0.611,0.609,0.105,1.14E-6,7.486,0.0308,0.0767,118.997,234213
314,"Da Ya Think I'm Sexy","Rod Stewart","album rock/classic rock/glam metal/hard rock/metal/rock/sleaze rock",67,0.852,0.715,0.689,0.111,0.000192,8.065,0.029,0.0143,111.504,331333
315,Jeremy,"Pearl Jam","neo soul",72,0.287,0.285,0.846,0.182,0,6.472,0.0438,0.0404,108.808,318227
316,"Back In Black",AC/DC,"dance rock/new wave pop/soft rock",83,0.763,0.31,0.7,0.0828,0.00965,5.678,0.047,0.011,188.386,255493
317,"Under Pressure - Remastered","Queen/David Bowie","album rock/blues-rock/classic rock/hard rock/metal/rock/southern rock",78,0.462,0.671,0.712,0.103,0,7.815,0.0476,0.429,113.805,248440
318,"Not Ready to Make Nice","Dixie Chicks","australian pop/boy band/dance pop/europop/pop rock",53,0.236,0.448,0.508,0.113,8.09E-5,6.153,0.0276,0.111,83.241,238227
319,"Bizarre Love Triangle","New Order","dance pop/pop/r&b/urban contemporary",65,0.919,0.613,0.885,0.0997,0.746,7.463,0.052,0.0804,118.506,263213
320,"Knock On Wood","Amii Stewart","pop/post-teen pop",57,0.914,0.689,0.805,0.0683,8.23E-5,11.199,0.0429,0.0019,140.791,250520
321,Vogue,Madonna,"adult standards/brill building pop/bubblegum pop/christmas/doo-wop/folk rock/lounge/motown/northern soul/rock-and-roll",66,0.329,0.737,0.88,0.417,0.00351,6.449,0.0433,0.00379,115.998,316813
322,"Flame Trees","Cold Chisel","dub/reggae/roots reggae/ska",46,0.618,0.675,0.659,0.0949,0,4.421,0.0327,0.0258,120.361,264374
323,"Sexual Healing","Marvin Gaye","album rock/art rock/classic rock/dance rock/folk/folk rock/heartland rock/mellow gold/new romantic/new wave/new wave pop/pop rock/rock/soft rock/symphonic rock",70,0.746,0.805,0.601,0.0581,0.000129,9.7,0.0579,0.119,94.382,238600
324,"Express Yourself",N.W.A.,"australian alternative rock/australian rock",16,0.956,0.851,0.583,0.236,0,11.022,0.286,0.0506,95.048,265102
325,"Cry Me a River","Justin Timberlake","dance pop/pop/post-teen pop",76,0.565,0.624,0.653,0.104,0,6.582,0.176,0.575,73.884,288333
326,"Heart Of Glass - Special Mix",Blondie,"disco/funk/motown/quiet storm/soul",68,0.845,0.694,0.577,0.0853,0.00836,14.63,0.0308,0.015,114.478,275733
327,"Push It",Salt-N-Pepa,"canadian rock/pop rock",24,0.972,0.914,0.594,0.0832,0.00318,12.478,0.0727,0.00709,127.226,272133
328,"This Love","Maroon 5","dance pop/europop/new wave pop/swedish pop",39,0.78,0.714,0.868,0.0987,0,4.596,0.0363,0.0551,95.05,206200
329,"Welcome To The Jungle","Guns N' Roses","alternative rock/dance pop/permanent wave/pop rock/post-grunge",77,0.332,0.446,0.954,0.297,0.395,8.069,0.0764,0.0232,123.45,272027
330,Smooth,"Santana/Rob Thomas","alternative rock/art rock/dance rock/folk rock/new wave/permanent wave/post-punk/rock/zolo",72,0.961,0.609,0.923,0.295,4.73E-6,3.908,0.0338,0.16,115.996,294987
331,"I'm Like A Bird","Nelly Furtado","dance pop/hip pop/neo soul/pop/r&b/urban contemporary",30,0.598,0.622,0.616,0.218,3.87E-6,5.107,0.0349,0.147,89.673,243160
332,Venus,Bananarama,"irish rock/permanent wave/rock",12,0.91,0.722,0.961,0.278,0.61,4.812,0.0514,0.0883,126.113,229165
333,"Learning To Fly","Tom Petty and the Heartbreakers","alternative rock/grunge/permanent wave/post-grunge/rock",25,0.949,0.651,0.766,0.362,0.00103,9.935,0.0299,0.206,116.74,242107
334,"It Must Be Love",Madness,"album rock/art rock/classic rock/dance rock/folk/folk rock/folk-pop/heartland rock/lilith/mellow gold/new romantic/new wave/new wave pop/permanent wave/pop rock/rock/roots rock/soft rock",31,0.67,0.534,0.512,0.17,8.69E-6,7.576,0.0363,0.431,147.29,200893
335,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,"boy band/dance pop",81,0.0591,0.701,0.728,0.361,0.00115,4.554,0.255,0.00971,171.388,326467
336,"Sunday Bloody Sunday - Remastered 2008",U2,"australian alternative rock/australian rock/dance rock",31,0.735,0.543,0.944,0.0373,0.000564,7.495,0.0543,0.402,101.174,279440
337,"Smooth Operator - Remastered",Sade,christmas/rock-and-roll/rockabilly,65,0.96,0.687,0.684,0.0441,0.000808,5.181,0.032,0.0758,119.193,256147
338,"Paranoid - 2009 Remastered Version","Black Sabbath","australian alternative rock/australian rock/dance rock/mellow gold/new romantic/new wave/new wave pop/rock/soft rock",53,0.409,0.415,0.646,0.207,0.000849,12.021,0.0699,4.22E-5,163.046,166693
339,"Don't Dream It's Over","Crowded House","album rock/art rock/classic rock/dance rock/mellow gold/new wave/permanent wave/rock/soft rock",62,0.489,0.443,0.732,0.0675,2.09E-5,6.748,0.0408,0.0246,80.769,238363
340,Easy,"Faith No More","australian hip hop/australian pop",57,0.375,0.506,0.554,0.112,0.000355,6.743,0.0339,0.339,124.724,186960
341,"Alone With You - 2014 Remastered Version",Sunnyboys,"album rock/blues-rock/classic rock/country rock/folk rock/hard rock/mellow gold/power pop/rock/roots rock/soft rock/southern rock",51,0.393,0.361,0.937,0.27,0.000166,3.179,0.0463,6.19E-5,147.546,238960
342,"How You Remind Me",Nickelback,"album rock/art rock/classic rock/folk/folk rock/mellow gold/rock/roots rock/soft rock",79,0.543,0.446,0.764,0.099,0,5.042,0.033,0.00135,172.094,223840
343,"(I Just) Died In Your Arms","Cutting Crew","pop rock",72,0.499,0.632,0.727,0.0678,7.64E-5,11.209,0.0438,0.0119,124.919,278627
344,"Signed, Sealed, Delivered (I'm Yours)","Stevie Wonder",---,72,0.807,0.67,0.619,0.0492,0,10.365,0.0323,0.0514,108.826,160500
345,"Material Girl",Madonna,"dance pop/pop/post-teen pop",73,0.978,0.742,0.883,0.0964,7.51E-6,3.419,0.0329,0.333,136.506,240280
346,Happy,"Pharrell Williams","album rock/classic rock/hard rock/mellow gold/rock/soft rock",75,0.962,0.652,0.757,0.0886,0,6.819,0.153,0.286,159.911,233305
347,Stay,"Lisa Loeb & Nine Stories","art pop/dance pop/electropop/metropopolis/pop",23,0.336,0.677,0.592,0.107,0,6.887,0.0452,0.454,80.316,183670
348,"What A Wonderful World","Louis Armstrong","album rock/art rock/classic rock/dance rock/folk rock/hard rock/mellow gold/new romantic/new wave/new wave pop/permanent wave/pop rock/power pop/rock/soft rock",34,0.147,0.273,0.373,0.188,0.000241,9.989,0.0341,0.848,77.591,137467
349,"Love Shack","The B-52's","alternative rock/britpop/dance rock/electronic/garage rock/indie rock/madchester/modern rock/new wave/permanent wave/pop rock/rock",67,0.871,0.715,0.817,0.851,1.61E-6,6.227,0.0532,0.0325,133.858,321573
350,"Blister in the Sun - 2002 Remastered Version","Violent Femmes","afropop/mande pop/mbalax/world",69,0.89,0.701,0.261,0.0821,0,19.846,0.0938,0.219,97.042,144333
351,Tomorrow,Silverchair,"pop rock",50,0.477,0.305,0.698,0.107,0.000189,7.086,0.0337,0.000447,146.298,266200
352,"Am I Ever Gonna See Your Face Again (live)","The Angels","album rock/blues-rock/classic rock/folk rock/mellow gold/rock/soft rock",39,0.377,0.203,0.946,0.979,4.8E-5,6.437,0.0604,0.00163,184.3,258387
353,"Close To You","Maxi Priest","dance pop/electropop/europop/pop rock",56,0.819,0.762,0.646,0.0406,2.14E-6,8.69,0.092,0.0105,95.992,330080
354,"I Won't Back Down","Tom Petty",celtic,63,0.963,0.766,0.47,0.242,3.81E-6,13.501,0.0322,0.0424,114.011,175733
355,"Let's Go Crazy",Prince,"dance pop/pop",63,0.376,0.309,0.93,0.106,0.0022,6.399,0.125,0.0192,195.815,280000
356,"That's The Way (I Like It) - Edit","KC & The Sunshine Band","permanent wave/pop rock/rock",47,0.947,0.656,0.9,0.354,0.00142,9.583,0.0354,0.0791,108.698,183667
357,Escapade,"Janet Jackson","alternative rock/australian rock/c86/chamber pop/dream pop/jangle pop/neo-psychedelic/twee pop/uk post-punk",44,0.714,0.807,0.943,0.162,0.000306,7.585,0.048,0.0305,115.213,283933
358,"The Honeymoon Is Over","The Cruel Sea","classic rock/folk/folk rock/folk-pop/mellow gold/rock/roots rock/singer-songwriter/soft rock",49,0.587,0.464,0.754,0.308,0.0078,7.286,0.104,0.00996,94.438,186000
359,True,"Spandau Ballet",---,74,0.346,0.744,0.545,0.0649,0.0977,9.361,0.0297,0.506,97.409,328293
360,"Bow River","Cold Chisel","dance pop/pop/post-teen pop",38,0.564,0.272,0.946,0.34,0,2.11,0.163,0.0581,176.6,262481
361,"Here I Go Again",Whitesnake,"album rock/classic rock/hard rock/mellow gold/rock/soft rock",63,0.316,0.234,0.75,0.139,0.000805,7.034,0.0738,0.369,173.82,308240
362,"Freedom! '90","George Michael","dance pop/europop/hip pop/pop/pop rap/pop rock/post-teen pop/r&b/urban contemporary",16,0.896,0.673,0.813,0.0547,2.87E-5,10.966,0.0445,0.153,91.786,390867
363,"Beautiful Day",U2,synthpop,72,0.389,0.536,0.928,0.2,0.00134,6.492,0.0589,0.0154,136.258,248400
364,"Santa Monica",Everclear,"album rock/dance rock/mellow gold/new romantic/new wave/new wave pop",68,0.387,0.491,0.942,0.367,0,5.333,0.132,0.156,100.446,191507
365,ABC,"The Jackson 5","dance pop/europop/pop",49,0.952,0.572,0.786,0.11,0.00093,8.469,0.0642,0.519,188.115,174867
366,"Life Is A Highway","Tom Cochrane","modern rock/pop punk/punk",65,0.841,0.683,0.751,0.248,8.36E-6,10.184,0.0346,0.0681,103.036,266560
367,"Every Rose Has Its Thorn - Remastered 2003",Poison,"album rock/art rock/classic rock/dance rock/folk/folk rock/folk-pop/heartland rock/lilith/mellow gold/new romantic/new wave/new wave pop/permanent wave/pop rock/rock/roots rock/soft rock",71,0.292,0.533,0.637,0.369,1.12E-5,5.571,0.0323,0.16,140.167,260173
368,"Distant Sun","Crowded House","album rock/classic rock/folk rock/mellow gold/piano rock/rock/singer-songwriter/soft rock",41,0.643,0.404,0.74,0.119,0.000142,7.273,0.0278,0.0083,111.47,230993
369,"Jessie's Girl - Soundtrack Version","Rick Springfield","adult standards/brill building pop/christmas/motown/quiet storm/rock-and-roll/rockabilly/soul/southern soul",62,0.826,0.709,0.848,0.0997,0,6.333,0.0557,0.223,131.605,193107
370,"With Arms Wide Open - New Version With Strings",Creed,"alternative rock/art rock/dance rock/folk rock/new wave/permanent wave/post-punk/rock/zolo",24,0.202,0.321,0.688,0.211,0,5.775,0.0379,0.0361,142.79,235267
371,"November Rain","Guns N' Roses","conscious hip hop/dirty south rap/hip hop/pop rap/rap/southern hip hop",37,0.221,0.197,0.629,0.125,0.279,9.291,0.03,0.0165,79.495,537507
372,"Wild Thing",Tone-Loc,"adult standards/country/mellow gold/nashville sound/soft rock/traditional country",12,0.801,0.949,0.668,0.0576,1.04E-5,11.935,0.208,0.000554,125.5,263573
373,"Help Is On Its Way - 2010 Digital Remaster","Little River Band","boy band/dance pop/neo mellow/pop rock",59,0.607,0.628,0.555,0.0707,0,8.718,0.0287,0.105,106.104,247507
374,"Avalon - 1999 Digital Remaster","Roxy Music","album rock/art rock/classic rock/dance rock/folk rock/glam rock/mellow gold/rock/soft rock/symphonic rock",59,0.86,0.759,0.563,0.144,0.619,8.643,0.0338,0.699,136.67,256840
375,"Fools Gold - Remastered","The Stone Roses","dance rock/new romantic/new wave/new wave pop/synthpop",60,0.166,0.731,0.875,0.289,0.858,6.393,0.0459,0.000367,112.775,594453
376,"The House Of The Rising Sun","The Animals","classic rock",70,0.299,0.316,0.484,0.0912,0.00445,9.11,0.0308,0.000334,117.363,269907
377,"Pour Some Sugar On Me (2012)","Def Leppard","art pop/art rock/dance rock/industrial/industrial rock/new romantic/new wave/new wave pop/permanent wave/post-punk/synthpop/uk post-punk",7,0.72,0.497,0.849,0.106,0,5.352,0.0612,0.00985,169.937,261532
378,"Born to Run","Bruce Springsteen","boy band/dance pop/hip hop/hip pop/neo soul/new jack swing/pop rap/r&b/rap/urban contemporary",71,0.606,0.27,0.944,0.116,2.05E-5,4.199,0.0975,0.00501,146.347,269920
379,"New York, New York","Frank Sinatra/Tony Bennett","adult standards/mellow gold/new wave pop/soft rock",34,0.46,0.439,0.408,0.331,0,8.498,0.0362,0.557,108.978,210360
380,"When Doves Cry",Prince,banjo,70,0.84,0.729,0.989,0.443,4.45E-5,4.613,0.049,0.0102,126.47,352906
381,"Black Velvet","Alannah Myles","dance rock/new romantic/new wave/new wave pop/pub rock/punk/ska",72,0.469,0.754,0.366,0.106,9.04E-5,10.07,0.0312,0.273,91.147,287440
382,"Heroes - 1999 Remastered Version","David Bowie","dance pop/europop/new wave pop/swedish pop",26,0.429,0.478,0.774,0.191,0.585,6.977,0.0292,0.000265,112.577,370373
383,"Unfinished Sympathy - 2006 Digital Remaster","Massive Attack","album rock/blues-rock/classic rock/folk rock/mellow gold/rock/soft rock",56,0.698,0.588,0.889,0.514,0.133,5.608,0.0314,0.0142,114.399,312293
384,"Fight For Your Right","Beastie Boys","contemporary country/country/country dawn/country road/neo mellow",24,0.591,0.669,0.76,0.0876,0.0115,10.301,0.0344,0.138,133.7,207400
385,"Try Again",Aaliyah,"art pop/ectofolk/folk/folk-pop/lilith/melancholia/new wave pop/permanent wave/piano rock/pop rock/singer-songwriter",23,0.762,0.783,0.58,0.0831,0,7.398,0.298,0.0817,93.026,284360
386,Tusk,"Fleetwood Mac","folk/folk rock/folk-pop/melancholia/mellow gold/rock",51,0.96,0.614,0.623,0.452,0.726,17.032,0.0775,0.237,180.512,210173
387,"If You Want My Love","Cheap Trick","dance pop/dirty south rap/east coast hip hop/hip hop/hip pop/pop rap/r&b/rap",45,0.474,0.494,0.683,0.288,0,9.509,0.0323,0.0213,115.441,215720
388,"You Ain't Seen Nothing Yet","Bachman-Turner Overdrive","art rock/dance rock/glam rock/new wave/permanent wave/protopunk/rock",19,0.795,0.465,0.731,0.065,0.0187,5.822,0.0366,0.000575,118.919,233333
389,"What's Love Got to Do with It","Tina Turner","alternative rock/neo mellow/permanent wave/pop rock/post-grunge/rock",66,0.792,0.851,0.406,0.0853,6.41E-6,11.631,0.0661,0.219,97.84,226880
390,"Living For The City","Stevie Wonder","album rock/art rock/classic rock/hard rock/jazz fusion/progressive rock/psychedelic rock/rock/symphonic rock",9,0.455,0.589,0.585,0.291,0,9.958,0.076,0.0915,99.298,442712
391,"Buffalo Soldier","Bob Marley & The Wailers","electronic/lilith/new wave pop/pop rock/trip hop",36,0.749,0.932,0.462,0.0653,7.91E-6,8.664,0.284,0.137,124.122,257231
392,"She Drives Me Crazy","Fine Young Cannibals","alternative dance/alternative rock/dance pop/lilith/new wave pop/permanent wave/pop rock/post-grunge/rock/trip hop",24,0.954,0.796,0.693,0.0408,1.77E-5,6.02,0.0413,0.164,108.8,218907
393,"Common People",Pulp,"hip house",19,0.496,0.311,0.895,0.0824,4.09E-5,4.854,0.0416,0.00735,145.583,349553
394,"The Way You Make Me Feel","Michael Jackson","album rock/classic rock/folk rock/mellow gold/psychedelic rock/rock/roots rock/soft rock",63,0.507,0.608,0.816,0.116,0.000554,5.926,0.11,0.0367,114.484,297400
395,Choirgirl,"Cold Chisel","alternative rock/blues-rock/garage rock/indie rock/modern rock/punk blues/rock",35,0.778,0.655,0.804,0.133,0,2.674,0.0258,0.34,97.286,195384
396,"I Ran","A Flock Of Seagulls","album rock/canadian pop/classic canadian rock/heartland rock/mellow gold/rock/soft rock",62,0.661,0.514,0.639,0.136,0.895,12.348,0.0358,0.000364,145.499,219933
397,"Me, Myself & I","De La Soul","east coast hip hop/gangster rap/hip hop/pop rap/rap",23,0.796,0.908,0.686,0.645,0,15.841,0.0918,0.166,114.6,230107
398,"Brown Sugar","The Rolling Stones","album rock/mellow gold/rock/soft rock",26,0.963,0.633,0.934,0.0592,0.00021,3.594,0.0344,0.219,128.606,228667
399,Africa,Toto,"australian alternative rock/australian rock/dance rock/mellow gold/new romantic/new wave/new wave pop/rock/soft rock",86,0.732,0.671,0.373,0.0481,7.95E-5,18.064,0.0323,0.257,92.717,295893
400,"Dub Be Good To Me","Beats International","dance pop/pop/post-teen pop/r&b/urban contemporary",12,0.658,0.861,0.486,0.0831,0.0948,10.017,0.0497,0.00101,95.899,321147
401,"Boys In Town",Divinyls,"british folk/folk/folk rock/mellow gold/nasheed/rock/singer-songwriter/soft rock/traditional folk",34,0.742,0.495,0.839,0.0939,0.000469,7.8,0.0377,0.00844,158.425,171973
402,"I'm Yours","Jason Mraz","album rock/classic rock/folk rock/heartland rock/mellow gold/pop rock/psychedelic rock/rock/roots rock/soft rock",86,0.718,0.686,0.457,0.105,0,8.322,0.0468,0.595,150.953,242187
403,"We Can Get Together",ICEHOUSE,"indie rock/modern rock/permanent wave/rock/vegas indie",7,0.62,0.659,0.846,0.111,0.000328,6.54,0.154,0.000322,145.05,226973
404,"People Everyday","Arrested Development","album rock/art rock/classic rock/folk rock/heartland rock/mellow gold/rock/roots rock/soft rock",44,0.874,0.839,0.508,0.0928,3.06E-5,12.359,0.219,0.0126,80.014,206893
405,"Orange Crush",R.E.M.,"glam metal/hard rock/rock",6,0.575,0.525,0.851,0.187,0.00595,5.603,0.0541,0.000863,120.642,232667
406,"Who Listens To The Radio","THE SPORTS","art rock/dance rock/disco/new romantic/new wave/new wave pop/soft rock/synthpop",40,0.858,0.586,0.714,0.166,0,14.721,0.0838,0.0736,140.874,195760
407,"When Love Comes To Town","U2/B.B. King","acid jazz/dance pop/electronic",14,0.593,0.65,0.665,0.13,4.62E-6,11.259,0.0372,0.0526,115.51,254267
408,"Roadhouse Blues","The Doors","alternative dance/big beat/breakbeat/electronic/new rave/trip hop",70,0.904,0.612,0.634,0.147,4.6E-5,8.212,0.0319,0.337,121.059,243827
409,"The Message","Grandmaster Flash & The Furious Five","garage rock/modern rock/permanent wave/rock/sheffield indie",32,0.659,0.946,0.494,0.0894,0,13.625,0.289,0.013,100.775,194240
410,"Invisible Touch - Remastered 2007",Genesis,"mellow gold/neo mellow/pop rock/post-grunge/rock",66,0.837,0.623,0.94,0.0472,0.00184,5.731,0.0365,0.202,131.037,210133
411,"Baby Got Back","Sir Mix-A-Lot","chicano rap/gangster rap/hardcore hip hop/hip hop/rap/rap rock/west coast rap",25,0.616,0.933,0.664,0.0908,0,11.281,0.311,0.00471,128.467,262827
412,"Two Out of Three Ain't Bad","Meat Loaf","irish rock/permanent wave/rock",60,0.488,0.586,0.48,0.0947,0,9.138,0.0243,0.385,79.873,324440
413,"Bad To The Bone","George Thorogood & The Destroyers","album rock/classic rock/folk rock/heartland rock/mellow gold/new wave pop/rock/soft rock",68,0.954,0.459,0.727,0.384,0.065,11.777,0.0303,0.00614,149.229,292173
414,Dreams,"Van Halen","alternative metal/alternative rock/modern rock/nu metal/permanent wave/post-grunge/rap metal/rock",57,0.54,0.455,0.758,0.0986,2.51E-6,11.361,0.0454,0.223,141.304,294000
415,"Ziggy Stardust - 2012 Remastered Version","David Bowie","dance pop/hip pop/pop/r&b/urban contemporary",65,0.495,0.44,0.565,0.213,0,11.657,0.121,0.048,161.124,194440
416,"Champagne Supernova - Remastered",Oasis,pop,67,0.122,0.294,0.825,0.354,0.0841,3.771,0.0404,0.465,150.338,451320
417,"Age of Reason","John Farnham","britpop/c86/madchester/scottish indie",39,0.8,0.643,0.821,0.248,0.000716,9.014,0.0357,0.0268,119.976,306227
418,"Anarchy In The UK","Sex Pistols","disco/mellow gold/soft rock",60,0.212,0.359,0.949,0.236,0.000396,7.649,0.101,0.0556,134.118,212480
419,Cream,Prince,"alternative dance/aussietronica/australian dance/dance-punk/deep australian indie/electronic/electropop/indietronica/new rave",51,0.826,0.852,0.591,0.0468,0.421,8.668,0.0675,0.103,115.592,253373
420,"Similar Features","Melissa Etheridge","modern rock/pop punk/post-grunge/rock",23,0.52,0.631,0.764,0.0696,0,5.766,0.0286,0.146,103.606,286800
421,"Comfortably Numb","Pink Floyd","dance rock/disco/europop/mellow gold/motown/new romantic/new wave/new wave pop/soft rock",75,0.171,0.472,0.366,0.0837,0.308,12.595,0.0286,0.15,127.167,382297
422,"Suspicious Minds","Elvis Presley","alternative metal/alternative rock/modern rock/permanent wave/post-grunge/rock",14,0.607,0.474,0.343,0.152,0.00704,12.138,0.0298,0.0225,114.877,263973
423,"99 Luftballons",Nena,"adult standards/disco/funk/mellow gold/motown/quiet storm/soul",72,0.587,0.466,0.438,0.113,5.62E-6,12.858,0.0608,0.089,193.1,233000
424,"Don't Stop 'Til You Get Enough - Single Version","Michael Jackson","contemporary country/country/country dawn/country road/pop rock",77,0.947,0.878,0.821,0.183,0.0461,9.875,0.089,0.126,118.881,365467
425,Rosanna,Toto,"album rock/art rock/classic rock/folk/folk rock/mellow gold/soft rock",70,0.739,0.384,0.512,0.205,0.000139,13.035,0.0358,0.0213,78.442,331200
426,"The Globe","Big Audio Dynamite","alternative metal/comedy rock/comic/post-grunge/rock",40,0.696,0.917,0.603,0.0489,0,9.541,0.13,0.172,113.951,364640
427,"New Year's Day",U2,---,17,0.6,0.52,0.864,0.507,0.0244,4.243,0.0328,0.00253,133.465,258093
428,"I Wanna Be Sedated - Remastered",Ramones,"australian rock/hard rock/nwobhm/rock",66,0.937,0.597,0.96,0.105,2.89E-5,3.989,0.042,0.169,163.017,149467
429,"Golden Brown","The Stranglers","dance pop/pop/post-teen pop",54,0.599,0.562,0.383,0.138,0.124,15.474,0.0304,0.143,93.764,206760
430,"I Just Don't Know What To Do With Myself","Dusty Springfield","britpop/madchester/permanent wave/rock",37,0.347,0.334,0.853,0.19,0,5.884,0.0877,0.51,98.303,181360
431,"Crazy Little Thing Called Love - Remastered 2011",Queen,"album rock/mellow gold/new wave pop/rock/soft rock",71,0.712,0.599,0.761,0.349,4.74E-6,6.887,0.0421,0.713,77.015,163373
432,Fallin',"Alicia Keys","australian alternative rock/australian hip hop/australian pop/australian rock/perth indie",75,0.482,0.653,0.609,0.233,0.00101,7.519,0.037,0.263,95.982,210200
433,"Power And The Passion - Remastered Version","Midnight Oil","dance pop/neo mellow/pop/pop rock/post-teen pop/r&b/talent show",54,0.874,0.779,0.737,0.238,0.00593,5.568,0.0847,0.0491,153.389,339383
434,"Fame - 1999 Remastered Version","David Bowie","alternative country/classic rock/country rock/folk/folk rock/heartland rock/mellow gold/piano rock/rock/roots rock/singer-songwriter/soft rock/traditional folk",35,0.633,0.783,0.602,0.0332,0.0105,10.228,0.0556,0.271,95.844,255133
435,"Here Comes the Rain Again - Remastered Version",Eurythmics,"alternative metal/alternative rock/cyberpunk/industrial/industrial metal/industrial rock/nu metal/post-grunge/rock",63,0.607,0.648,0.755,0.225,0.000249,7.901,0.03,0.0141,126.341,294587
436,"Subterranean Homesick Blues","Bob Dylan","kiwi rock/polynesian pop",56,0.751,0.576,0.727,0.324,0,9.973,0.05,0.702,173.854,141293
437,"Forever Now","Cold Chisel",---,43,0.795,0.618,0.86,0.0965,3.03E-6,3.614,0.0308,0.0117,129.954,267029
438,Emotions,"Mariah Carey","reggae/reggae fusion/roots reggae",63,0.942,0.741,0.752,0.0233,0.0012,7.009,0.0359,0.0411,114.851,248093
439,"I'm Every Woman","Chaka Khan","album rock/heartland rock/mellow gold/rock",64,0.717,0.537,0.929,0.188,0.000618,4.957,0.0446,0.0145,114.785,213267
440,"Real Wild Child (Wild One)","Iggy Pop","neo mellow/pop/pop rock",32,0.963,0.566,0.926,0.281,0.122,7.099,0.0327,0.00182,146.271,218400
441,"Red Red Wine",UB40,---,56,0.842,0.814,0.363,0.101,0.000177,15.675,0.0644,0.00614,89.157,320933
442,Babooshka,"Kate Bush","new romantic/synthpop",56,0.289,0.466,0.439,0.0707,1.64E-5,8.892,0.0325,0.741,107.173,209933
443,"Little Lion Man","Mumford & Sons","disco/funk/jazz funk/motown/quiet storm/soul",67,0.453,0.525,0.503,0.091,2.47E-5,7.974,0.0272,0.0211,138.856,247000
444,"Summer Of '69","Bryan Adams","boy band/dance pop/europop/pop",37,0.704,0.507,0.843,0.08,0,6.137,0.0379,0.0191,139.136,216053
445,Russians,Sting,"conscious hip hop/east coast hip hop/gangster rap/hardcore hip hop/hip hop/old school hip hop/rap",45,0.149,0.445,0.422,0.22,1.37E-5,11.327,0.0329,0.477,115.567,236973
446,"Emotional Rescue - 2009 Re-Mastered Digital Version","The Rolling Stones","reggae/roots reggae",13,0.776,0.678,0.621,0.0394,0.0973,5.478,0.0623,0.111,113.389,339400
447,"Play That Funky Music","Wild Cherry","album rock/blues-rock/classic rock/hard rock/psychedelic rock/rock",67,0.933,0.814,0.672,0.061,0,12.068,0.0619,0.0435,109.394,300000
448,"Berlin Chair","You Am I","pop rap",46,0.423,0.271,0.882,0.0826,0.00201,8.483,0.06,0.0404,142.92,154667
449,Teardrops,"Womack & Womack","alternative rock/dance-punk/garage rock/indie rock/modern rock/rock/scottish rock",8,0.755,0.876,0.826,0.0952,0.0018,5.475,0.0691,0.108,133.591,300173
450,Unforgettable,"Natalie Cole/Nat King Cole","europop/swedish pop",35,0.153,0.286,0.31,0.0988,0.000128,12.368,0.0275,0.807,86.966,208640
451,"Town Called Malice","The Jam","alternative metal/alternative rock/grunge/modern rock/nu metal/pop rock/post-grunge/rap metal/rock",26,0.79,0.552,0.903,0.0632,0.007,9.17,0.0716,0.00306,101.672,173707
452,"Woman - 2010 - Remaster","John Lennon","glam rock/mellow gold/piano rock/rock/soft rock",69,0.746,0.588,0.656,0.042,0.00227,6.373,0.0224,0.378,79.701,212933
453,"Love Is in the Air","John Paul Young","album rock/classic rock/folk rock/heartland rock/mellow gold/rock/soft rock",10,0.895,0.557,0.791,0.0605,0.000264,7.201,0.0389,0.0254,122.34,210293
454,"Total Eclipse of the Heart","Bonnie Tyler","alternative rock/pop rock/post-grunge/rock",61,0.113,0.428,0.644,0.119,0,7.582,0.0628,0.205,129.432,270547
